BOROUGH,NEIGHBORHOOD,SALE PRICE
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"485,000"
5,ARDEN HEIGHTS,"398,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"680,000"
5,ARDEN HEIGHTS,0
5,ARROCHAR,0
5,ARROCHAR,"999,999"
5,ARROCHAR,"765,000"
5,ARROCHAR,"515,000"
5,ARROCHAR,"531,000"
5,ARROCHAR,0
5,ARROCHAR,0
5,ARROCHAR,"455,000"
5,ARROCHAR,"763,000"
5,ARROCHAR,"850,000"
5,ARROCHAR,0
5,ARROCHAR,"775,000"
5,ARROCHAR,"590,000"
5,ARROCHAR,"525,000"
5,ARROCHAR,"320,000"
5,ARROCHAR,"575,311"
5,ARROCHAR,"570,220"
5,ARROCHAR,0
5,ARROCHAR,0
5,ARROCHAR,0
5,ARROCHAR,"495,000"
5,ARROCHAR,0
5,ARROCHAR,"410,000"
5,ARROCHAR,0
5,ARROCHAR,"755,000"
5,ARROCHAR,0
5,ARROCHAR,0
5,ARROCHAR-SHORE ACRES,0
5,ARROCHAR-SHORE ACRES,"496,860"
5,ARROCHAR-SHORE ACRES,"510,000"
5,ARROCHAR-SHORE ACRES,"450,000"
5,ARROCHAR-SHORE ACRES,"519,000"
5,ARROCHAR-SHORE ACRES,"625,000"
5,ARROCHAR-SHORE ACRES,0
5,ARROCHAR-SHORE ACRES,"502,000"
5,ARROCHAR-SHORE ACRES,"2,100,000"
5,ARROCHAR-SHORE ACRES,"795,000"
5,ARROCHAR-SHORE ACRES,"989,000"
5,ARROCHAR-SHORE ACRES,"850,000"
5,ARROCHAR-SHORE ACRES,"610,000"
5,ARROCHAR-SHORE ACRES,0
5,ARROCHAR-SHORE ACRES,0
5,ARROCHAR-SHORE ACRES,"320,000"
5,ARROCHAR-SHORE ACRES,0
5,ARROCHAR-SHORE ACRES,"60,000"
5,ARROCHAR-SHORE ACRES,"250,000"
5,ARROCHAR-SHORE ACRES,"1,300,000"
5,ARROCHAR-SHORE ACRES,0
5,ARROCHAR-SHORE ACRES,"245,000"
5,ARROCHAR-SHORE ACRES,"390,000"
5,ARROCHAR-SHORE ACRES,"359,000"
5,ARROCHAR-SHORE ACRES,"420,000"
5,ARROCHAR-SHORE ACRES,"340,000"
5,ARROCHAR-SHORE ACRES,"440,000"
5,BLOOMFIELD,"66,096,000"
5,BLOOMFIELD,"66,096,000"
5,BLOOMFIELD,"66,096,000"
5,BLOOMFIELD,"140,000"
5,BULLS HEAD,"520,000"
5,BULLS HEAD,"699,000"
5,BULLS HEAD,"660,000"
5,BULLS HEAD,"400,000"
5,BULLS HEAD,"425,000"
5,BULLS HEAD,"418,000"
5,BULLS HEAD,"495,000"
5,BULLS HEAD,0
5,BULLS HEAD,"820,000"
5,BULLS HEAD,"382,000"
5,BULLS HEAD,"420,000"
