BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6233,52,,B2,131 RATHBUN AVENUE,,10312,2,0,2,"4,000","2,496",1975,1,B2,0,2/22/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6233,70,,B2,167 RATHBUN,,10312,2,0,2,"4,000","2,100",2002,1,B2,"950,000",4/19/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6235,41,,B2,102 SINCLAIR AVENUE,,10312,2,0,2,"6,000","2,600",2004,1,B2,0,4/24/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6237,33,,B2,192 VINELAND AVENUE,,10312,2,0,2,"4,000","2,100",2000,1,B2,"930,000",1/8/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6238,29,,B2,228 CROWN AVENUE,,10312,2,0,2,"8,000","3,828",1986,1,B2,"982,500",4/30/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6239,38,,B2,642 WOODROW ROAD,,10312,2,0,2,"7,500","2,156",1978,1,B2,"797,500",11/9/2020
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6243,67,,B2,N/A MOSELY AVENUE,,10312,2,0,2,"5,500","3,639",2019,1,B2,"1,257,539",2/3/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6246,63,,B2,5041 AMBOY ROAD,,10312,2,0,2,"9,306","2,700",1992,1,B2,0,2/16/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6250,34,,B2,16 HODA PLACE,,10312,2,0,2,"4,848","1,952",1970,1,B2,0,6/7/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6250,100,,B2,77 TENAFLY PLACE,,10312,2,0,2,"4,275","2,235",2014,1,B2,0,12/18/2020
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6252,21,,B2,22 BUFFINGTON AVENUE,,10312,2,0,2,"6,000","2,440",1986,1,B2,"940,000",1/19/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6252,56,,B2,25 DOWNES AVENUE,,10312,2,0,2,"3,000","1,480",1986,1,B2,"643,000",2/22/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6253,7,,B2,29 BUFFINGTON AVENUE,,10312,2,0,2,"4,000","2,926",1984,1,B2,0,12/8/2020
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6258,13,,B2,5 BURCHARD COURT,,10312,2,0,2,"7,200","2,104",1990,1,B2,"895,000",7/30/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6260,64,,B2,251 DETROIT AVENUE,,10312,2,0,2,"4,000","2,392",2016,1,B2,"1,100,000",7/7/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6261,18,,B2,234 EDGEGROVE AVENUE,,10312,2,0,2,"4,000","3,244",2013,1,B2,"999,999",9/17/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6265,20,,B2,280 RENSSELAER AVENUE,,10312,2,0,2,"4,000","2,130",2002,1,B2,"855,000",6/23/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6267,115,,B2,N/A SINCLAIR AVENUE,,10312,2,0,2,"4,000","2,176",2021,1,B2,0,4/29/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6270,72,,B2,315 VINELAND AVENUE,,10312,2,0,2,"4,000","2,320",1970,1,B2,0,2/3/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6276,49,,B2,312 DETROIT AVENUE,,10312,2,0,2,"10,000","2,352",1975,1,B2,"975,000",7/14/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6280,10,,B2,416 EDGEGROVE AVENUE,,10312,2,0,2,"6,000","2,026",1975,1,B2,"870,000",6/8/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6283,7,,B2,289 IONIA AVENUE,,10312,2,0,2,"4,850","2,328",1986,1,B2,0,6/7/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6296,3,,B1,494 IONIA AVENUE,,10312,2,0,2,"4,000","2,170",1970,1,B1,0,7/9/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6303,71,,B2,135 DELMAR AVENUE,,10312,2,0,2,"6,000","2,493",1980,1,B2,"819,000",11/19/2020
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6305,50,,B1,98 BELFIELD AVENUE,,10312,2,0,2,"10,400","3,268",1985,1,B1,0,11/2/2020
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6305,98,,B1,415 CROWN AVENUE,,10312,2,0,2,"9,960","4,032",1985,1,B1,0,3/25/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6320,85,,B2,71 BUFFINGTON AVENUE,,10312,2,0,2,"3,528","1,660",2004,1,B2,"885,000",3/15/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6321,130,,B2,51 ALVINE,,10312,2,0,2,"11,400","3,420",1986,1,B2,"975,000",1/29/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6323,15,,B2,5167 AMBOY ROAD,,10312,2,0,2,"4,380","2,280",2020,1,B2,"948,324",9/20/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6356,64,,B2,430 HAROLD AVENUE,,10312,2,0,2,"8,334","3,200",1990,1,B2,10,5/21/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6356,77,,B2,4719 HYLAN BOULEVARD,,10312,2,0,2,"3,911","2,600",1995,1,B2,0,2/22/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6357,18,,B2,399 HOLDRIDGE AVENUE,,10312,2,0,2,"7,012","4,370",1985,1,B2,"1,085,000",4/5/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6359,22,,B2,25 RYAN PLACE,,10312,2,0,2,"6,000","3,248",1984,1,B2,0,11/6/2020
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6359,64,,B2,4787 HYLAN BOULEVARD,,10312,2,0,2,"4,000","2,606",1980,1,B2,"860,000",9/30/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6360,3,,B9,635 BARCLAY AVENUE,,10312,2,0,2,"1,760","1,200",1999,1,B9,"550,000",4/30/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6398,1,,B2,77 ALLEN PLACE,,10312,2,0,2,"6,726","2,700",1996,1,B2,"825,000",1/7/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6398,7,,B2,4844 HYLAN BLVD,,10312,2,0,2,"4,200","2,662",2019,1,B2,0,4/23/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6401,25,,B2,27 ALLEN PLACE,,10312,2,0,2,"4,000","2,250",1997,1,B2,"635,000",3/22/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6417,29,,B2,151 LIPSETT AVENUE,,10312,2,0,2,"4,400","2,488",2003,1,B2,0,1/7/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6421,19,,B2,253 EYLANDT STREET,,10312,2,0,2,"12,024","3,200",1980,1,B2,"1,130,000",4/9/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6442,133,,B2,29 NEWTON STREET,,10312,2,0,2,"7,250","2,265",2008,1,B2,"990,000",3/23/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6455,3,,B2,12 LYNCH STREET,,10312,2,0,2,"4,780","2,840",1986,1,B2,0,4/27/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6455,36,,B2,219 KENWOOD AVENUE,,10312,2,0,2,"5,664","3,076",1996,1,B2,0,12/21/2020
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6456,28,,B2,452 PHILIP AVENUE,,10312,2,0,2,"5,400","3,832",1989,1,B2,0,9/1/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6469,39,,B2,16 COTTONTAIL COURT,,10312,2,0,2,"14,287","3,800",2000,1,B2,0,4/29/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6469,90,,B3,70 POILLON AVENUE,,10312,2,0,2,"15,000","4,420",1970,1,B3,"1,100,000",11/6/2020
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6511,107,,B2,5190 AMBOY ROAD,,10312,2,0,2,"3,523","2,494",2004,1,B2,0,3/24/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6523,100,,B2,54 SERENA COURT,,10312,2,0,2,"5,964","2,363",2016,1,B2,1,3/29/2021
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6523,104,,B2,35 SERENA COURT,,10312,2,0,2,"6,806","2,363",2016,1,B2,"1,141,265",1/26/2021
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6212,113,,V0,1144 ARDEN AVENUE,,10312,0,0,0,"3,270",0,,1,V0,"165,000",3/15/2021
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1,6238,19,,B2,250 CROWN AVENUE,,10312,2,0,2,"4,000",0,2020,1,V0,"997,884",8/4/2021
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1,6238,20,,B2,246 CROWN AVENUE,,10312,2,0,2,"4,000",0,2020,1,V0,"979,999",7/28/2021
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6251,83,,V0,N/A BENNETT AVENUE,,10312,0,0,0,"2,500",0,,1,V0,"65,000",6/4/2021
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6281,53,,V0,N/A EDGEGROVE AVENUE,,10312,0,0,0,"3,000",0,,1,V0,"865,000",8/20/2021
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6281,56,,V0,N/A EDGEGROVE AVENUE,,10312,0,0,0,"4,000",0,,1,V0,"865,000",8/20/2021
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6302,53,,V0,N/A SHELDON AVENUE,,10312,0,0,0,"4,000",0,,1,V0,0,11/15/2020
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6302,55,,V0,N/A SHELDON AVENUE,,10312,0,0,0,"2,000",0,,1,V0,0,11/15/2020
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6302,56,,V0,N/A SHELDON AVENUE,,10312,0,0,0,"2,000",0,,1,V0,0,11/15/2020
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,178,,V0,N/A POILLON AVENUE,,10309,0,0,0,"44,607",0,,1,V0,0,4/29/2021
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6431,200,,V0,N/A HYLAN BOULEVARD,,10309,0,0,0,"2,630",0,,1,V0,0,4/29/2021
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6441,45,,V0,N/A HYLAN BOULEVARD,,10312,0,0,0,420,0,,1,V0,"32,500",6/8/2021
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6441,127,,V0,N/A HYLAN BOULEVARD,,10312,0,0,0,473,0,,1,V0,"650,000",6/23/2021
5,ANNADALE,06 TAX CLASS 1 - OTHER,1,6235,47,,G0,552 ARDEN AVENUE,,10312,0,0,0,"6,000",0,1935,1,G0,"450,000",8/16/2021
5,ANNADALE,06 TAX CLASS 1 - OTHER,1,6368,3,,Z0,253 HOLDRIDGE AVENUE,,10312,0,0,0,"4,160",0,,1,Z0,0,4/20/2021
5,ANNADALE,22 STORE BUILDINGS,4,6469,37,,K1,5086 AMBOY ROAD,,10312,0,1,1,"6,399",967,1931,4,K1,"400,000",12/4/2020
5,ANNADALE,31 COMMERCIAL VACANT LAND,4,6225,50,,V1,N/A BARB STREET,,10312,0,0,0,"40,838",0,,4,V1,"3,750,000",7/28/2021
5,ANNADALE,46 CONDO STORE BUILDINGS,4,6244,1002,,RK,"885 ANNADALE ROAD, 2",2,10312,,1,1,,,1975,4,RK,0,12/9/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5720,93,,A5,84 GARY STREET,,10312,1,0,1,"2,700","1,700",1998,1,A5,"630,000",4/6/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5720,328,,A1,16 OAK LANE,,10312,1,0,1,"6,050","2,380",1985,1,A1,"885,000",12/16/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,71,,A5,52 BILLINGS STREET,,10312,1,0,1,"2,500","1,536",2000,1,A5,"595,000",2/11/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,83,,A5,32 BILLINGS STREET,,10312,1,0,1,"2,600","1,536",2000,1,A5,"262,500",4/21/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,112,,A5,47 BILLINGS STREET,,10312,1,0,1,"2,500","1,500",2019,1,A5,0,8/27/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,118,,A5,163 KENILWORTH AVE,,10312,1,0,1,"3,500","2,086",2014,1,A5,"770,000",8/3/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,124,,A1,64 CHATHAM STREET,,10312,1,0,1,"4,000","2,424",2007,1,A1,"880,000",11/23/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,25,,A5,59 CHATHAM STREET,,10312,1,0,1,"1,944","1,540",1995,1,A5,"499,800",11/25/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,41,,A5,34 WINSTON STREET,,10312,1,0,1,"2,900","1,120",1997,1,A5,"557,000",1/14/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,47,,A5,22 WINSTON STREET,,10312,1,0,1,"2,400","1,120",1997,1,A5,"579,988",7/13/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,156,,A5,15 WINSTON STREET,,10312,1,0,1,"2,488","1,656",2003,1,A5,"640,000",4/23/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,170,,A5,35 CHATHAM STREET,,10312,1,0,1,"2,900","1,120",1997,1,A5,"640,000",8/30/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5725,172,,A5,53 WINSTON STREET,,10312,1,0,1,"2,488","1,656",2003,1,A5,"609,000",12/10/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,24,,A5,53 HINTON STREET,,10312,1,0,1,"2,400","1,456",2001,1,A5,"640,000",2/18/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,46,,A5,24 BENSON STREET,,10312,1,0,1,"2,000","1,275",1986,1,A5,"502,000",4/27/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,11,,A5,30 KENILWORTH AVENUE,,10312,1,0,1,"2,772","1,350",2002,1,A5,"570,000",9/7/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,48,,A5,118 KENILWORTH AVENUE,,10312,1,0,1,"1,275","1,540",1996,1,A5,"560,000",5/19/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,52,,A5,128 KENILWORTH AVENUE,,10312,1,0,1,"1,300","1,060",1998,1,A5,"505,000",2/17/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,91,,A5,192 KENILWORTH AVENUE,,10312,1,0,1,"1,366","1,060",1998,1,A5,"580,000",8/26/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5727,93,,A5,196 KENILWORTH AVENUE,,10312,1,0,1,"1,366","1,060",1998,1,A5,"522,000",4/21/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5730,14,,A5,453 WOODROW ROAD,,10312,1,0,1,"3,123","1,874",2007,1,A5,"715,000",11/13/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,310,,A5,165 PRESENTATION CIRCLE,,10312,1,0,1,"1,972","1,552",2012,1,A5,0,1/11/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,311,,A5,163 PRESENTATION CIRCLE,,10312,1,0,1,"1,972","1,552",2012,1,A5,"640,000",8/31/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,312,,A5,161 PRESENTATION CIRCLE,,10312,1,0,1,"1,972","1,552",2012,1,A5,"635,000",3/24/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,351,,A5,200 PRESENTATION CIRCLE,,10312,1,0,1,"3,716","1,552",2011,1,A5,"700,000",7/1/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,362,,A5,209 PRESENTATION CIRCLE,,10312,1,0,1,"2,703","1,552",2012,1,A5,0,12/14/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,403,,A5,94 PRESENTATION CIRCLE,,10312,1,0,1,"3,465","1,552",2011,1,A5,"700,000",1/6/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,409,,A5,71 PRESENTATION CIRCLE,,10312,1,0,1,"6,673","1,552",2011,1,A5,"680,000",12/31/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,416,,A5,85 PRESENTATION CIRCLE,,10312,1,0,1,"3,461","1,552",2011,1,A5,"682,000",3/26/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,419,,A5,91 PRESENTATION CIRCLE,,10312,1,0,1,"1,973","1,552",2011,1,A5,"615,000",2/3/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,425,,A5,101 PRESENTATION CIRCLE,,10312,1,0,1,"1,972","1,552",2011,1,A5,"640,000",8/27/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,436,,A5,123 PRESENTATION CIRCLE,,10312,1,0,1,"1,972","1,552",2011,1,A5,"640,000",7/9/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,3,,A5,49 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"360,000",6/21/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,24,,A5,107 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"350,000",3/19/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,55,,A5,351 ASPEN KNOLLS WAY,,10312,1,0,1,560,"1,510",1996,1,A5,"425,000",3/8/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,57,,A5,347 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"410,000",8/26/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,81,,A5,159 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",2000,1,A5,"410,000",5/12/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,89,,A5,293 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",2000,1,A5,"355,000",8/30/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,100,,A5,239 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",2000,1,A5,"368,250",11/23/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,113,,A5,191 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",2000,1,A5,0,2/10/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,113,,A5,191 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",2000,1,A5,"355,000",2/16/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,139,,A5,107 ASPEN KNOLLS WAY,,10312,1,0,1,560,"1,510",2001,1,A5,"380,000",12/23/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,147,,A5,89 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",2001,1,A5,"374,500",3/17/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,148,,A5,91 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",2001,1,A5,"395,000",9/24/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,153,,A5,77 ASPEN KNOLLS WAY,,10312,1,0,1,353,929,2001,1,A5,"272,000",8/3/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,167,,A5,24 BIANCA COURT,,10312,1,0,1,560,"1,510",2004,1,A5,"412,500",12/9/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,204,,A5,17 BIANCA COURT,,10312,1,0,1,500,"1,354",2004,1,A5,"350,000",1/11/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5740,211,,A5,25 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",2004,1,A5,"379,000",1/19/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,3,,A5,44 ILYSSA WAY,,10312,1,0,1,560,"1,510",1996,1,A5,0,8/20/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,7,,A5,52 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"370,000",8/6/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,10,,A5,74 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"385,000",1/19/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,26,,A5,102 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"380,000",7/20/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,28,,A5,114 ILYSSA WAY,,10312,1,0,1,560,"1,510",1996,1,A5,0,4/29/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,31,,A5,124 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"365,000",7/21/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,97,,A5,276 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,0,11/17/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,97,,A5,276 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"365,000",11/11/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,132,,A5,380 ILYSSA WAY,,10312,1,0,1,560,"1,510",1996,1,A5,"370,000",2/19/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,142,,A5,416 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,0,5/4/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,150,,A5,436 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"365,000",2/25/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,153,,A5,446 ILYSSA WAY,,10312,1,0,1,560,"1,510",1996,1,A5,"420,000",7/20/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,154,,A5,448 ILYSSA WAY,,10312,1,0,1,560,"1,553",1996,1,A5,"470,000",6/7/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,157,,A5,456 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"320,000",11/6/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,179,,A5,526 ILYSSA WAY,,10312,1,0,1,353,929,1996,1,A5,"278,000",6/8/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,183,,A5,520 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"365,000",11/5/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,196,,A5,570 ILYSSA WAY,,10312,1,0,1,560,"1,510",1996,1,A5,"379,000",3/2/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,218,,A5,630 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,0,7/16/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,241,,A5,676 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"335,000",2/11/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,244,,A5,686 ILYSSA WAY,,10312,1,0,1,560,"1,553",1996,1,A5,"390,000",6/15/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,250,,A5,700 ILYSSA WAY,,10312,1,0,1,560,"1,510",1996,1,A5,"431,000",6/15/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,253,,A5,708 ILYSSA WAY,,10312,1,0,1,500,"1,354",1996,1,A5,"410,000",9/24/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,7,,A5,260 ASPEN KNOLLS WAY,,10312,1,0,1,560,"1,510",2000,1,A5,0,11/25/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,12,,A5,272 ASPEN KNOLLS WAY,,10312,1,0,1,560,"1,510",2000,1,A5,"430,000",12/28/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,21,,A5,332 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",2000,1,A5,"375,000",12/18/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,33,,A5,364 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",1999,1,A5,"372,000",2/17/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,34,,A5,366 ASPEN KNOLLS WAY,,10312,1,0,1,500,"1,354",1999,1,A5,"410,000",9/7/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,46,,A5,254 JAMIE LANE,,10312,1,0,1,560,"1,553",1999,1,A5,"410,000",3/5/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,50,,A5,246 JAMIE LANE,,10312,1,0,1,560,"1,553",1999,1,A5,"415,000",5/27/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,68,,A5,198 JAMIE LANE,,10312,1,0,1,500,"1,354",1999,1,A5,"407,000",6/29/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,72,,A5,186 JAMIE LANE,,10312,1,0,1,560,"1,510",1999,1,A5,"389,000",11/30/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,77,,A5,172 JAMIE LANE,,10312,1,0,1,500,"1,354",1999,1,A5,0,1/8/2021
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,106,,A5,220 ASPEN KNOLLS WAY,,10312,1,0,1,560,"1,510",2000,1,A5,"415,000",11/10/2020
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,119,,A5,26 JAMIE LANE,,10312,1,0,1,560,"1,553",1999,1,A5,"430,000",4/28/2021
